Start time,End time,Access_Token_DEV,Login_Icon_DEV,Satiro_Login,Satiro_Login_LH,Satiro Server,Satiro_Serve_LH,Access_Token_UAT,Login_Icon_UAT,Medusa_Login,Medusa_Login_LH,Medusa_Server,Medusa_Server_LH
2024-09-04 17:48:19,2024-09-04 18:02:19,BAD,WARN,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 18:11:35,2024-09-04 18:25:35,BAD,WARN,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 18:28:07,2024-09-04 18:42:07,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 18:44:52,2024-09-04 18:58:52,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 19:01:28,2024-09-04 19:15:28,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 19:17:59,2024-09-04 19:31:59,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 19:34:33,2024-09-04 19:48:33,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 19:51:05,2024-09-04 20:05:05,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 20:07:38,2024-09-04 20:21:38,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 20:24:17,2024-09-04 20:38:17,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 20:40:57,2024-09-04 20:54:57,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 20:57:30,2024-09-04 21:11:30,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 21:14:08,2024-09-04 21:28:08,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 21:30:40,2024-09-04 21:44:40,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 21:47:18,2024-09-04 22:01:18,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 22:04:01,2024-09-04 22:18:01,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 22:20:34,2024-09-04 22:34:34,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 22:37:14,2024-09-04 22:51:14,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 22:53:50,2024-09-04 23:07:50,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 23:10:22,2024-09-04 23:24:22,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 23:27:04,2024-09-04 23:41:04,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-04 23:43:36,2024-09-04 23:57:36,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 00:00:10,2024-09-05 00:14:10,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 00:16:49,2024-09-05 00:30:49,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 00:33:35,2024-09-05 00:47:35,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 00:50:17,2024-09-05 01:04:17,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 01:07:08,2024-09-05 01:21:08,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,OK,BAD,OK,WARN
2024-09-05 01:24:34,2024-09-05 01:38:34,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,OK,BAD,OK,WARN
2024-09-05 01:41:59,2024-09-05 01:55:59,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,OK,BAD,OK,WARN
2024-09-05 01:59:23,2024-09-05 02:13:23,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,OK,BAD,OK,WARN
2024-09-05 02:16:46,2024-09-05 02:30:46,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,OK,BAD,OK,WARN
2024-09-05 02:34:13,2024-09-05 02:48:13,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,OK,BAD,OK,WARN
2024-09-05 02:51:39,2024-09-05 03:05:39,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,OK,BAD,OK,WARN
2024-09-05 03:09:01,2024-09-05 03:23:01,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,OK,BAD,OK,WARN
2024-09-05 03:26:27,2024-09-05 03:40:27,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,OK,BAD,OK,WARN
2024-09-05 03:43:54,2024-09-05 03:57:54,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,OK,BAD,OK,WARN
2024-09-05 04:01:19,2024-09-05 04:15:19,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,OK,BAD,OK,WARN
2024-09-05 04:18:48,2024-09-05 04:32:48,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,OK,BAD,OK,WARN
2024-09-05 04:36:17,2024-09-05 04:50:17,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,OK,BAD,OK,WARN
2024-09-05 04:53:46,2024-09-05 05:07:46,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,OK,BAD,OK,WARN
2024-09-05 05:11:10,2024-09-05 05:25:10,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,BAD,OK,WARN,BAD
2024-09-05 05:28:17,2024-09-05 05:42:17,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,BAD,OK,WARN,BAD
2024-09-05 05:45:57,2024-09-05 05:59:57,BAD,WARN,OK,BAD,BAD,WARN,BAD,WARN,BAD,OK,WARN,BAD
2024-09-05 06:03:26,2024-09-05 06:17:26,OK,BAD,OK,BAD,BAD,WARN,BAD,WARN,OK,BAD,OK,WARN
2024-09-05 06:20:46,2024-09-05 06:34:46,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 06:37:27,2024-09-05 06:51:27,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 06:54:06,2024-09-05 07:08:06,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 07:10:55,2024-09-05 07:24:55,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 07:27:32,2024-09-05 07:41:32,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,BAD,OK,WARN
2024-09-05 07:44:04,2024-09-05 07:58:04,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 08:00:41,2024-09-05 08:14:41,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 08:17:31,2024-09-05 08:31:31,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 08:34:06,2024-09-05 08:48:06,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 08:50:41,2024-09-05 09:04:41,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 09:07:19,2024-09-05 09:21:19,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 09:23:56,2024-09-05 09:37:56,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 09:40:38,2024-09-05 09:54:38,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,BAD,OK,WARN
2024-09-05 09:57:11,2024-09-05 10:11:11,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 10:13:51,2024-09-05 10:27:51,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 10:30:26,2024-09-05 10:44:26,OK,BAD,OK,BAD,BAD,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 10:47:01,2024-09-05 11:01:01,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 11:02:41,2024-09-05 11:16:41,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 11:18:30,2024-09-05 11:32:30,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,BAD,OK,WARN
2024-09-05 11:34:04,2024-09-05 11:48:04,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 11:49:49,2024-09-05 12:03:49,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 12:05:59,2024-09-05 12:19:59,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 12:21:47,2024-09-05 12:35:47,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 12:37:44,2024-09-05 12:51:44,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 12:53:27,2024-09-05 13:07:27,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 13:09:05,2024-09-05 13:23:05,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 13:24:46,2024-09-05 13:38:46,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 13:40:23,2024-09-05 13:54:23,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 13:56:08,2024-09-05 14:10:08,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 14:11:45,2024-09-05 14:25:45,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 14:27:25,2024-09-05 14:41:25,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 14:43:05,2024-09-05 14:57:05,OK,BAD,OK,BAD,OK,WARN,OK,OK,BAD,OK,WARN,BAD
2024-09-05 14:59:04,2024-09-05 15:13:04,OK,BAD,OK,BAD,OK,WARN,OK,OK,BAD,OK,WARN,BAD
2024-09-05 15:15:04,2024-09-05 15:29:04,OK,BAD,OK,BAD,OK,WARN,OK,OK,BAD,OK,WARN,BAD
2024-09-05 15:31:06,2024-09-05 15:45:06,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 15:46:56,2024-09-05 16:00:56,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 16:02:31,2024-09-05 16:16:31,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 16:18:11,2024-09-05 16:32:11,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 16:33:53,2024-09-05 16:47:53,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 16:49:33,2024-09-05 17:03:33,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 17:05:10,2024-09-05 17:19:10,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 17:20:45,2024-09-05 17:34:45,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 17:36:20,2024-09-05 17:50:20,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 17:52:00,2024-09-05 18:06:00,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 18:07:45,2024-09-05 18:21:45,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 18:23:19,2024-09-05 18:37:19,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 18:38:52,2024-09-05 18:52:52,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 18:54:33,2024-09-05 19:08:33,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 19:10:06,2024-09-05 19:24:06,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 19:25:40,2024-09-05 19:39:40,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 19:41:10,2024-09-05 19:55:10,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 19:56:41,2024-09-05 20:10:41,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 20:12:17,2024-09-05 20:26:17,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 20:28:07,2024-09-05 20:42:07,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 20:43:48,2024-09-05 20:57:48,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 20:59:29,2024-09-05 21:13:29,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 21:15:04,2024-09-05 21:29:04,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 21:30:41,2024-09-05 21:44:41,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 21:46:16,2024-09-05 22:00:16,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 22:01:49,2024-09-05 22:15:49,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 22:17:25,2024-09-05 22:31:25,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 22:33:07,2024-09-05 22:47:07,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 22:48:42,2024-09-05 23:02:42,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
2024-09-05 23:04:28,2024-09-05 23:18:28,OK,BAD,OK,BAD,OK,WARN,OK,OK,OK,OK,OK,OK
